SEMANA,ESTADO_SIGLA,MUNICIPIO,PRODUTO,preco_medio,preco_min,preco_max,n_postos
2021-10-18,PA,BELEM,GASOLINA,6.35465,6.249,6.499,20
2021-10-25,PA,BELEM,GASOLINA,6.41105,6.249,6.699,20
2021-11-01,PA,BELEM,GASOLINA,6.6226,6.34,6.899,20
2021-11-08,PA,BELEM,GASOLINA,6.711650000000001,6.54,6.899,20
2021-11-15,PA,BELEM,GASOLINA,6.72252380952381,6.49,6.899,21
2021-11-22,PA,BELEM,GASOLINA,6.711,6.54,6.899,21
2021-11-29,PA,BELEM,GASOLINA,6.6987499999999995,6.53,6.899,20
2021-12-06,PA,BELEM,GASOLINA,6.6967,6.53,6.899,20
2021-12-13,PA,BELEM,GASOLINA,6.6922,6.53,6.899,20
2021-12-20,PA,BELEM,GASOLINA,6.668200000000001,6.58,6.79,20
2021-12-27,PA,BELEM,GASOLINA,6.6607,6.52,6.799,20
2022-01-03,PA,BELEM,GASOLINA,6.646000000000001,6.57,6.79,20
2022-01-10,PA,BELEM,GASOLINA,6.6435,6.52,6.79,20
2022-01-17,PA,BELEM,GASOLINA,6.7090000000000005,6.58,6.79,20
2022-01-24,PA,BELEM,GASOLINA,6.7155000000000005,6.54,6.89,20
2022-01-31,PA,BELEM,GASOLINA,6.706,6.59,6.89,20
2022-02-07,PA,BELEM,GASOLINA,6.662000000000001,6.55,6.79,20
2022-02-14,PA,BELEM,GASOLINA,6.659000000000001,6.55,6.89,20
2022-02-21,PA,BELEM,GASOLINA,6.649500000000001,6.55,6.89,20
2022-02-28,PA,BELEM,GASOLINA,6.6345,6.27,6.89,20
2022-03-07,PA,BELEM,GASOLINA,6.6450000000000005,6.47,6.89,20
2022-03-14,PA,BELEM,GASOLINA,7.288947368421053,7.12,7.59,19
2022-03-21,PA,BELEM,GASOLINA,7.261,6.99,7.39,20
2022-03-28,PA,BELEM,GASOLINA,7.199,6.99,7.39,20
2022-04-04,PA,BELEM,GASOLINA,7.193684210526317,6.97,7.39,19
2022-04-11,PA,BELEM,GASOLINA,7.178,6.87,7.36,20
2022-04-18,PA,BELEM,GASOLINA,7.178947368421053,6.87,7.36,19
2022-04-25,PA,BELEM,GASOLINA,7.178,6.85,7.39,20
2022-05-02,PA,BELEM,GASOLINA,7.147499999999999,6.95,7.39,20
2022-05-09,PA,BELEM,GASOLINA,7.153809523809524,6.95,7.39,21
2022-05-16,PA,BELEM,GASOLINA,7.1365,6.95,7.39,20
2022-05-23,PA,BELEM,GASOLINA,7.1315,6.83,7.39,20
2022-05-30,PA,BELEM,GASOLINA,7.111,6.83,7.39,20
2022-06-06,PA,BELEM,GASOLINA,7.102857142857142,6.94,7.39,21
2022-06-13,PA,BELEM,GASOLINA,7.096500000000001,6.94,7.39,20
2022-06-20,PA,BELEM,GASOLINA,7.2465,6.97,7.59,20
2022-06-27,PA,BELEM,GASOLINA,7.082000000000001,6.88,7.39,20
2022-07-04,PA,BELEM,GASOLINA,6.6355,6.14,6.99,20
2022-07-11,PA,BELEM,GASOLINA,5.923333333333334,5.58,6.09,18
2022-07-18,PA,BELEM,GASOLINA,5.779999999999999,5.52,5.99,20
